"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-77-A5G3-01A"	0	0	0.51098709466516	0	0	0
"TCGA-77-A5G6-01A"	0	0.442772752945179	0	0	0	0
"TCGA-77-A5G7-01B"	0	0	0	0.440890526032853	0	0
"TCGA-77-A5G8-01B"	0	0	0	0	0	0.776631365756897
"TCGA-77-A5GA-01A"	0	0.492192481485681	0	0	0	0
"TCGA-77-A5GB-01B"	0	0	0	0	0	1.3529679491792
"TCGA-77-A5GF-01A"	0	0.558813632056052	0	0	0	0
"TCGA-77-A5GH-01A"	0	0	1.21686530020619	0	0	0
"TCGA-79-5596-01A"	0	0	0.514785493664892	0	0	0
"TCGA-85-6175-01A"	0	0	0	0	0	1.92532751445138
"TCGA-85-6560-01A"	0	0	0	0	0	0.931397479565739
"TCGA-85-6561-01A"	1.23035560214232	0	0	0	0	0
"TCGA-85-6798-01A"	0	0	0.49906232079653	0	0	0
"TCGA-85-7696-01A"	0	0	0	0	0.630144319744771	0
"TCGA-85-7697-01A"	0	0	0	0.78812643222131	0	0
"TCGA-85-7698-01A"	0	0.830589150989215	0	0	0	0
"TCGA-85-7699-01A"	0.958493456582994	0	0	0	0	0
"TCGA-85-7710-11A"	1.57249491705898	0	0	0	0	0
"TCGA-85-7710-01A"	0	0	0	0.837297416255666	0	0
"TCGA-85-7843-01A"	0	0	0	0.754415490351563	0	0
"TCGA-85-7844-01A"	0.89819901879587	0	0	0	0	0
"TCGA-85-7950-01A"	0	0	0	1.08768599056428	0	0
"TCGA-85-8048-01A"	0	1.28533193638229	0	0	0	0
"TCGA-85-8049-01A"	1.3500571866228	0	0	0	0	0
"TCGA-85-8052-01A"	0	0.594429620359197	0	0	0	0
"TCGA-85-8070-01A"	0	0.481568148971315	0	0	0	0
"TCGA-85-8071-01A"	0	0	0	0.441609492315311	0	0
"TCGA-85-8072-01A"	0.656040127534626	0	0	0	0	0
"TCGA-85-8276-01A"	0.957371725125248	0	0	0	0	0
"TCGA-85-8277-01A"	0	0.531468287720458	0	0	0	0
"TCGA-85-8287-01A"	0	1.23159793645559	0	0	0	0
"TCGA-85-8288-01A"	0	0	0.933504722014128	0	0	0
"TCGA-85-8350-01A"	0	0	1.15650356913376	0	0	0
"TCGA-85-8351-01A"	0	0	0.833913266359196	0	0	0
"TCGA-85-8352-01A"	0	0	0.39543213130482	0	0	0
"TCGA-85-8353-01A"	0	0	1.26240353722065	0	0	0
"TCGA-85-8354-01A"	0	0	0	0.383471305313295	0	0
"TCGA-85-8355-01A"	0	0	0	0	1.33866397749369	0
"TCGA-85-8479-01A"	0	0	0	0	0	0.740060545260235
"TCGA-85-8481-01A"	0	0	0	1.58567486236055	0	0
"TCGA-85-8580-01A"	0	0.509152917012313	0	0	0	0
"TCGA-85-8582-01A"	0	0	1.33749050305851	0	0	0
"TCGA-85-8584-01A"	0	1.23086089127739	0	0	0	0
"TCGA-85-8664-01A"	0	0	0	0.795165673125935	0	0
"TCGA-85-8666-01A"	0	0	0	1.04098706053449	0	0
"TCGA-85-A4CL-01A"	0	0.68376423668071	0	0	0	0
"TCGA-85-A4CN-01A"	0	0.654472759274216	0	0	0	0
"TCGA-85-A4JB-01A"	0	0	0	0.834521239011108	0	0
"TCGA-85-A4JC-01A"	0	0	0	1.31453369695363	0	0
"TCGA-85-A4PA-01A"	1.79377773968329	0	0	0	0	0
"TCGA-85-A4QQ-01A"	0	0	0	0	0	1.3496547472043
"TCGA-85-A4QR-01A"	0	0.433317688972755	0	0	0	0
"TCGA-85-A50M-01A"	0	0	0	1.3744577424415	0	0
"TCGA-85-A50Z-01A"	0	0	0	1.20262279860264	0	0
"TCGA-85-A510-01A"	0.705912827765803	0	0	0	0	0
"TCGA-85-A511-01A"	0	0	0	0.937382198695727	0	0
"TCGA-85-A512-01A"	0	0	0	0	0	0.52074225711222
"TCGA-85-A513-01A"	0	0	0	0	2.06805835957138	0
"TCGA-85-A53L-01A"	0	0	0	0.871051134569607	0	0
"TCGA-85-A5B5-01A"	0	0	0	0	0.458628497336201	0
"TCGA-90-6837-11A"	0	0	0	0	1.54059034533989	0
"TCGA-90-6837-01A"	0	0	0	0	1.32339760866666	0
"TCGA-90-7766-01A"	0	0	0	0.760709834264608	0	0
"TCGA-90-7767-11A"	0	0	0	0	1.68694363793293	0
"TCGA-90-7767-01A"	1.10950361664847	0	0	0	0	0
"TCGA-90-7769-01A"	0	0	0	0.500486337420412	0	0
"TCGA-90-7964-01A"	0.828130970346014	0	0	0	0	0
"TCGA-90-A4ED-01A"	0	0.804407197222138	0	0	0	0
"TCGA-90-A4EE-01A"	1.36756493789889	0	0	0	0	0
"TCGA-90-A59Q-01A"	0	0	0	1.25412640349851	0	0
"TCGA-92-7340-11A"	0	0	0	1.45918557418549	0	0
"TCGA-92-7340-01A"	0	0	0	1.1554281673984	0	0
"TCGA-92-7341-01A"	0	0	0.702139704903047	0	0	0
"TCGA-92-8063-01A"	0	0	0	0.831811999739672	0	0
"TCGA-92-8064-01A"	0	0	1.24526207590167	0	0	0
"TCGA-92-8065-01A"	0	0	0	0	1.07185552325454	0
"TCGA-94-7033-01A"	0	0	0	0.703968258249691	0	0
"TCGA-94-7557-01A"	0	0	0	0	0	0.724499884315462
"TCGA-94-7943-01A"	0	0	0	0	0.645711429587753	0
"TCGA-94-8035-01A"	0	0	0	0.586917803651498	0	0
"TCGA-94-8490-01A"	0	0	0	0.436460252779742	0	0
"TCGA-94-8491-01A"	0	0	0	0.767939999062253	0	0
"TCGA-94-A4VJ-01A"	0	0	1.06996040069286	0	0	0
"TCGA-94-A5I4-01A"	0	0	0	0.60763531740658	0	0
"TCGA-94-A5I6-01A"	0	0	0	0	0	0.656007007957045
"TCGA-96-7544-01A"	0	0	0	0	1.03830486743763	0
"TCGA-96-7545-01A"	0	0	0	0	0.954434939888741	0
"TCGA-96-8169-01A"	0	0	0	0.980082051346788	0	0
"TCGA-96-8170-01A"	0	0	0	0.925747879615724	0	0
"TCGA-96-A4JK-01A"	0	0.553065274293964	0	0	0	0
"TCGA-96-A4JL-01A"	1.10488650028023	0	0	0	0	0
"TCGA-98-7454-01A"	1.76355822403357	0	0	0	0	0
"TCGA-98-8020-01A"	0	0	0	0	0	1.59959132799844
"TCGA-98-8021-01A"	0	0	0	0	0.767162528622709	0
"TCGA-98-8022-01A"	1.0335842018051	0	0	0	0	0
"TCGA-98-8023-01A"	0	1.08892311432975	0	0	0	0
"TCGA-98-A538-01A"	0	0	0	0	0	0.677373139782912
"TCGA-98-A539-01A"	0	0	0	0	0	0.879654522956476
"TCGA-98-A53A-01A"	0	0.348921717028454	0	0	0	0
"TCGA-98-A53B-01A"	0	0	0.984652838486394	0	0	0
"TCGA-98-A53C-01A"	0	1.43099849273195	0	0	0	0
"TCGA-98-A53D-01A"	1.63880889930377	0	0	0	0	0
"TCGA-98-A53H-01A"	0	1.11860333592262	0	0	0	0
"TCGA-98-A53I-01A"	0.755343024440537	0	0	0	0	0
"TCGA-98-A53J-01A"	0	0	1.08862679696315	0	0	0
"TCGA-J1-A4AH-01A"	0	0.407718110971623	0	0	0	0
"TCGA-L3-A4E7-01A"	0	0	0	0.865422391997804	0	0
"TCGA-L3-A524-01A"	0	0	0.49436198339964	0	0	0
"TCGA-LA-A446-01A"	0.460119544164786	0	0	0	0	0
"TCGA-LA-A7SW-01A"	0	0.734288390516181	0	0	0	0
"TCGA-MF-A522-01A"	0	0	0.504916007808433	0	0	0
"TCGA-NC-A5HD-01A"	0	0	0	0.495044222977657	0	0
"TCGA-NC-A5HE-01A"	0	0	0	0	0	1.35335009059593
"TCGA-NC-A5HF-01A"	0	0	0.648862292568128	0	0	0
"TCGA-NC-A5HG-01A"	0	0.452000042050779	0	0	0	0
"TCGA-NC-A5HH-01A"	0	0	0.429234106117857	0	0	0
"TCGA-NC-A5HI-01A"	0	0	0	0.490524377880796	0	0
"TCGA-NC-A5HJ-01A"	0	0	0	0	1.07704650307943	0
"TCGA-NC-A5HK-01A"	0	0.707018296425949	0	0	0	0
"TCGA-NC-A5HL-01A"	0	0.648822572914196	0	0	0	0
"TCGA-NC-A5HM-01A"	0	0	0	0.886094947685465	0	0
"TCGA-NC-A5HN-01A"	0	0.362560672634069	0	0	0	0
"TCGA-NC-A5HO-01A"	0	0	0	0.639070356041684	0	0
"TCGA-NC-A5HP-01A"	0	0	0	0	0.719987932673062	0
"TCGA-NC-A5HQ-01A"	0	0	0	0.777385263411531	0	0
"TCGA-NC-A5HR-01A"	0.390987994991184	0	0	0	0	0
"TCGA-NC-A5HT-01A"	0	0.57312820997345	0	0	0	0
"TCGA-NK-A5CR-01A"	0	0	0.362999147195241	0	0	0
"TCGA-NK-A5CT-01A"	0	0	0	1.13539227839943	0	0
"TCGA-NK-A5CX-01A"	0	0	0	0	0	1.0474595951748
"TCGA-NK-A5D1-01A"	0	0.439811030127858	0	0	0	0
"TCGA-NK-A7XE-01A"	0	0	0	0.593608005862114	0	0
"TCGA-O2-A52N-01A"	0	0	0	0	0	1.0054214624857
"TCGA-O2-A52Q-01A"	0	0	0	0	0	1.87867606989761
"TCGA-O2-A52S-01A"	0	0	0	0	0.621021201248952	0
"TCGA-O2-A52V-01A"	0	0	0	0	0	0.980586402808659
"TCGA-O2-A52W-01A"	0	0	0	0.681461472961361	0	0
"TCGA-O2-A5IB-01A"	0	0.415544365160934	0	0	0	0
"TCGA-XC-AA0X-01A"	0	0	0	1.14492285236437	0	0
