"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-09-1670-01A"	0.104643831446944	0.134000964305236	0.112544771337979	0.136196504540334	0.103238592117274	0.417149715489854
"TCGA-09-1673-01A"	0.155845949236991	0.0208687538887921	0.157009152318072	0.0397979902733847	0.152616256358435	0.336671736528173
"TCGA-09-1674-01A"	0.0801936787884874	0.0556345397212057	0.102484358912112	0.0215225170706735	0.0138934161959994	0.276897879116546
"TCGA-09-2044-01B"	0.104651488058576	0.120748329716983	0.109863761055376	0.125326026037064	0.0345430112771657	0.616779251584885
"TCGA-09-2045-01A"	0.0858435737338972	0.148022926046108	0.102767837988027	0.085769646923028	0.0450348400205792	0.366527024739388
"TCGA-09-2048-01A"	0.0775296939725121	0	0.182707657567574	0.0146409889167772	0.00362278789394524	0.292478658768119
"TCGA-09-2051-01A"	0.0637088439062089	0.0869634601324226	0.286826484646523	0.108730529477534	0.0607222868165257	0.531947604574871
"TCGA-09-2054-01A"	0.0761411188982126	0.149205403097041	0.0360319251350862	0.0387879967916719	0.0452260199264623	0.292968686198574
"TCGA-09-2056-01B"	0.135497519701805	0.0283557514384639	0.261138955186032	0.227205326539581	0	0.413635708540456
"TCGA-10-0928-01A"	0.108700589906878	0.0791666416204341	0.0729999781195847	0.0923649257487519	0	0.281974994068925
"TCGA-10-0936-01A"	0.210313394910458	0.275010668804856	0	0.0775330761585823	0	0.333516571914113
"TCGA-13-0730-01A"	0.014076957332538	0.114107381926616	0.115704049050757	0.0698079869835535	0.144354501700346	0.277284713566224
"TCGA-13-0799-01A"	0.0753501354449144	0.158775968993185	0.0539504374049477	0.0672447199544829	0	0.188008922997337
"TCGA-13-0800-01A"	0.0779223737854396	0.0622686642941061	0.110182890176935	0.0174586806339739	0	0.234584912744786
"TCGA-13-0801-01A"	0.0577168893248529	0.317396898272769	0	0.208621694067075	0.287856173163469	1.03110124022323
"TCGA-13-0890-01A"	0.113094540364963	0.186586150329203	0.0751715774393167	0.069718825937271	0.0441462718327153	0.624752128814754
"TCGA-13-0893-01B"	0.0768373727444079	0.137571055843672	0.242737322160126	0.0982257434723709	0	0.381908556834546
"TCGA-13-0897-01A"	0.109041016749809	0.162254710535709	0.179567263989908	0.0871880318855431	0	0.625797341019824
"TCGA-13-0899-01A"	0.0442362158978568	0.143989761444441	0.0646544885644272	0.0670679374287839	0	0.380325743132287
"TCGA-13-0913-01A"	0.0940299130275967	0.108031257960688	0.0731565685081924	0.00779270552301122	0	0.296430627879131
"TCGA-13-0916-01A"	0.0783619890434677	0.368446062948152	0.0212020980746343	0.0624991128723971	0	0.383225109269568
"TCGA-13-0920-01A"	0.117750935167354	0.0261329774985776	0.185219527591083	0.024052664554327	0	0.21565547627026
"TCGA-13-0924-01A"	0.161271083290635	0.370267678812701	0.153032827953568	0.132677827381441	0	0.576320176593708
"TCGA-13-1403-01A"	0.12996965497119	0.0342556013225369	0.155769096064006	0.115785602493246	0	0.440188482343905
"TCGA-13-1405-01A"	0.140577058063557	0.194600271403728	0.247334705321689	0.10516388099904	0.0517270027866656	0.462674942426338
"TCGA-13-1410-01A"	0.148268660552158	0.0837853098165549	0.219639878696996	0.105241025281012	0.101041806584429	0.386327431915099
"TCGA-13-1411-01A"	0	0.184157299015312	0.347530069482682	0.362076665196272	0.496545039367006	0.716225090782164
"TCGA-13-1481-01A"	0.187542597896952	0.0600892620235869	0.19946291367997	0.0746856923454432	0	0.423418900753497
"TCGA-13-1489-02A"	0.149166694106177	0.0261672134226412	0.177701475669208	0.271250110923411	0	0.476372002606759
"TCGA-13-1497-01A"	0.143739778994852	0.0816511200919064	0.161187357090654	0.0692354941347766	0.0332739398706985	0.364659927097695
"TCGA-13-1498-01A"	0.155969243681206	0.0107144111861086	0.464182468664944	0.13977042183087	0.0875352582891883	0.525153742932377
"TCGA-13-1505-01A"	0.124137911690007	0.160325176594679	0.118552558179418	0.0659100918048436	0.00712477116856305	0.298028784818956
"TCGA-13-1506-01A"	0.0650280426394533	0.0448266364585168	0.177702317599372	0.107798111247462	0	0.335472594634244
"TCGA-13-1507-01A"	0.0654001988320457	0	0.65773182788142	0.171268971019146	0.111146447705013	0.62203731617535
"TCGA-13-1511-01A"	0.178891090071986	0.0643263311868879	0.203253145339891	0.0771704242067194	0.0635873835753815	0.4315029337308
"TCGA-13-1512-01A"	0.0910288792253482	0.12149144886716	0.194646484215825	0.0890360640032666	0.0429554314891558	0.360618874590921
"TCGA-13-2060-01A"	0.081156346664439	0.0890450293899284	0.290323898173024	0.143361271020425	0.0274205563084622	0.497968481831244
"TCGA-13-A5FT-01A"	0.103603174155286	0.111738149445242	0.105636278504042	0.0721515299991805	0	0.315725049232916
"TCGA-20-1682-01A"	0.0339736365571779	0.180028712248153	0.263125751897003	0.096961362095471	0.154197109135671	0.51269179269246
"TCGA-20-1683-01A"	0.242310350831748	0.0912958266809935	0.217582849057697	0.0199893064557465	0.069484458103897	0.359398021376996
"TCGA-20-1684-01A"	0.0968090165982021	0.00697543073395419	0.162297646020338	0.0378662413361103	0	0.242360986055455
"TCGA-20-1685-01A"	0.0609657026463934	0.171469910459516	0.0242346307242751	0.0998322001340193	0.211288079108717	0.42856978190741
"TCGA-20-1687-01A"	0.151079648878618	0.0557670878822354	0.189498406031787	0.0964360302042313	0.0142192468737354	0.540227392589594
"TCGA-23-1023-01R"	0.0448308318844395	0.183542768724996	0.0816067370859991	0.126437966001352	0	0.438184323997469
"TCGA-23-1026-01B"	0.0695921981922109	0.0508223582821403	0.422687888972192	0.140706928518226	0	0.616176161007024
"TCGA-23-1027-01A"	0.135864382757114	0.15541172428428	0	0.176790151391133	0	0.51624684879445
"TCGA-23-1029-01B"	0.156286590471422	0.0761019293683743	0.122238561352105	0.0703685593166894	0.0273436688647062	0.428717783486842
"TCGA-23-1109-01A"	0.140840291852025	0.221384507946035	0.0463345476390884	0.0541508453171625	0.0132446932371766	0.458304287852487
"TCGA-23-1111-01A"	0.0974638826799832	0.039739621699905	0.258973265353996	0.0371162259971059	0	0.34015198962104
"TCGA-23-1114-01B"	0.0431649602997884	0.106023848764005	0.0486536489034363	0.086026734904996	0	0.29071948074647
"TCGA-23-1120-01A"	0.0579851069794184	0.149010587359285	0.259723040151747	0.124167364243936	0.0751987911327106	0.539411269726503
"TCGA-23-1122-01A"	0.131289209796064	0.155437758484503	0.0678720866627874	0.0689542597167939	0.0492214565724756	0.40037710777273
"TCGA-23-1123-01A"	0.0785251840358322	0.261147376335066	0.227097992076892	0.176970964085139	0.145270365420819	0.447745910959811
"TCGA-23-1809-01A"	0.0846976859128985	0.0445305662168612	0.154083232294881	0.0438928550246551	0.193272003867141	0.299680793192501
"TCGA-23-2077-01A"	0.0698713047148036	0.153042013050311	0.0874074540089766	0.102294656242976	0.113228439404015	0.488392671818373
"TCGA-23-2078-01A"	0.0878083727944363	0.458008790129164	0.166106678776232	0.0766407630208092	0.134287887074321	0.329596685500251
"TCGA-23-2081-01A"	0.189925194514934	0.0502562579217134	0.157317443957048	0.063839636336579	0	0.390627145650757
"TCGA-23-2084-01A"	0.193261764102418	0.145900881002052	0.0723463091395081	0.137334147340169	0.083565819947932	0.436118193423319
"TCGA-24-0975-01A"	0.0797494159627679	0.144884463356005	0.23385790628557	0.11052628260749	0.0981683346841051	0.437188419664545
"TCGA-24-1103-01A"	0.0548096837318925	0.0832782486987337	0.128811006409718	0.0334638407239117	0	0.373060211959634
"TCGA-24-1413-01A"	0.112598976213099	0.0976384040669862	0.108187871434773	0.101710764171164	0.0143339446240012	0.357691772223622
"TCGA-24-1416-01A"	0.0709657237497779	0.0778832326891944	0.167843258027805	0.0857387698902817	0	0.485633836165948
"TCGA-24-1417-01A"	0.0204209663874952	0.163368909159153	0.300220374779293	0.198916055923166	0.16944239134015	0.579962081004981
"TCGA-24-1418-01A"	0.0777889030604145	0.087335429479462	0.216437002760267	0.0874463202345804	0.111547849783979	0.3189810729385
"TCGA-24-1419-01A"	0.102989912251285	0.112239086657411	0.159721978666711	0.0186855292819092	0	0.278504233854074
"TCGA-24-1423-01A"	0.188021332829218	0.00359563607446514	0.254548149070531	0.0907742735015424	0.0842713345153285	0.358771651105086
"TCGA-24-1424-01A"	0.0465405906664018	0.117202715145453	0.0850134947941427	0.0896633372454908	0.105071052927432	0.329845312159159
"TCGA-24-1425-01A"	0.0489559334196399	0.233115311897523	0.15249122452301	0.132975760832949	0.160380749390124	0.577092354888696
"TCGA-24-1427-01A"	0.0748384727674146	0.221099157255292	0.152998967975877	0.140886589082124	0.041524609327479	0.588598361708212
"TCGA-24-1428-01A"	0.0961312479476918	0.1903982890192	0.0501353348805893	0.16905930210166	0	0.766198403305889
"TCGA-24-1430-01A"	0.0808018316273077	0.0568887617679886	0.125719860217702	0.0321048938254614	0	0.285839454682057
"TCGA-24-1434-01A"	0	0.065909956763682	0.214877264427215	0.330121064642748	0.385615098714279	0.537376969728248
"TCGA-24-1435-01A"	0.1270673209981	0.106441413148401	0.12253888778051	0.124793067826325	0.152231534816146	0.502991484420969
"TCGA-24-1436-01A"	0.0688713694713358	0.0804767681705994	0.257246845157043	0.167342494767765	0.100470214193885	0.457694744381155
"TCGA-24-1463-01A"	0.0968313367365416	0.151992754366933	0.144755620202388	0.125528851110653	0.223291232898375	0.532532958883566
"TCGA-24-1467-01A"	0.0896362326875641	0.085011158860041	0.157482055910064	0.062597141463867	0	0.304643372820978
"TCGA-24-1469-01A"	0.137764883497035	0.0923201358099189	0.126068510716425	0.0794568291427799	0.0088451103892269	0.392417025546301
"TCGA-24-1474-01A"	0.0328917220467308	0.0910993861028344	0.0747832726324517	0.20028448726473	0.230197479843754	0.40753909672158
"TCGA-24-1544-01A"	0.0145295203126773	0.0170914210075315	0.190727225984561	0.0181343045966569	0	0.253079319528721
"TCGA-24-1545-01A"	0.29729925441857	0.197596277373389	0.320169158871463	0.148650508234903	0.234929636104426	0.553127063367554
"TCGA-24-1546-01A"	0.0606679903753155	0.150558704992797	0.0830119268346507	0.134386258587295	0.192769929978564	0.558303142712616
"TCGA-24-1548-01A"	0.169364639279219	0.0195311955382517	0.149781738054839	0.0724829322994304	0	0.385421416448394
"TCGA-24-1549-01A"	0.0712882518273471	0	0.564474096294517	0.10190706406175	0	0.46547539919518
"TCGA-24-1550-01A"	0	0.0343315173072147	0.182085004941942	0.116805488668633	0.58716782612328	0.751341940388499
"TCGA-24-1551-01A"	0.136431960062215	0.196131572868175	0.179875384937442	0.179994926248658	0.0057055894475758	0.7877453800452
"TCGA-24-1552-01A"	0.138149705380691	0.0983066069025052	0.0744645378018488	0.0633698649377815	0.0118420752978817	0.362469407027454
"TCGA-24-1553-01A"	0.119601589683007	0.375583067621871	0.589936488950825	0.2036188549114	0.139805396679518	0.671583304720429
"TCGA-24-1555-01A"	0.130683030723194	0.0430594419524322	0.087194549859734	0.0496427446444762	0	0.287541764258101
"TCGA-24-1556-01A"	0.0492952138227423	0.228268540454008	0.173201374562415	0.122519163078681	0.0122778777284113	0.510950362714304
"TCGA-24-1557-01A"	0.0805727376499746	0.1240217826302	0.0715603791934194	0.0764889942285177	0.0390532652145969	0.383471025738407
"TCGA-24-1558-01A"	0.194786135135285	0.111348573967322	0.0139260918917173	0.059549341784288	0.0742802797230421	0.306706180185502
"TCGA-24-1560-01A"	0.0679647013303845	0	0.200887553922878	0.0600799295766543	0	0.358857242311248
"TCGA-24-1562-01A"	0.140878087405674	0.145671898720021	0.206421571483532	0.107565177701896	0.0272470779117251	0.461701535794249
"TCGA-24-1563-01A"	0.0634215729011461	0.0150999107251689	0.24427560418979	0.209519597326812	0.0485296173584026	0.552190812494996
"TCGA-24-1564-01A"	0.0051157680963082	0.34231378153596	0.0460539750465824	0.22125260906745	0.548567115227104	0.635241687649587
"TCGA-24-1567-01A"	0.0958282624789353	0.0167731418827892	0.24713464784235	0.032221187966456	0	0.393441463764972
"TCGA-24-1603-01A"	0.110277573522931	0.0654828868458404	0.123274865244288	0.0952735329328333	0	0.384210616564995
"TCGA-24-1604-01A"	0.137231867575021	0.0665554534871657	0.170342513363446	0.0822295394376216	0.0600537581373314	0.358304523252463
"TCGA-24-1616-01A"	0.103742378751957	0.035649531663433	0.135178882745153	0.0495446832742552	0	0.379163465462139
"TCGA-24-1842-01A"	0.0404171512370719	0.265434399130432	0.398199408220044	0.118269390779267	0	0.892606475416863
"TCGA-24-1843-01A"	0.210429243179588	0.205359778791084	0.118671955758558	0.12526743699459	0.113669307572606	0.596129581621644
"TCGA-24-1844-01A"	0.0984089400694973	0.0522533007568595	0.133335704514316	0.0300501371552028	0	0.309369752971786
"TCGA-24-1846-01A"	0.19100530257212	0.0689425796525835	0.198066534483069	0.203639944582894	0	0.628696857894659
